DATE_PST,DATE,TIME,STATION_NAME,STATION_NAME_FULL,O3,O3_OK,REGION
2019-08-12 12:00,2019-08-12,12:00,Victoria Topaz,VICTORIA TOPAZ,24,23.7,01 - Vancouver Island
2019-08-13 12:00,2019-08-13,12:00,Victoria Topaz,VICTORIA TOPAZ,9,8.3,01 - Vancouver Island
2019-08-14 12:00,2019-08-14,12:00,Victoria Topaz,VICTORIA TOPAZ,26,25.2,01 - Vancouver Island
2019-08-15 12:00,2019-08-15,12:00,Victoria Topaz,VICTORIA TOPAZ,25,24.2,01 - Vancouver Island
2019-08-16 12:00,2019-08-16,12:00,Victoria Topaz,VICTORIA TOPAZ,22,21.6,01 - Vancouver Island
2019-08-17 12:00,2019-08-17,12:00,Victoria Topaz,VICTORIA TOPAZ,23,22.8,01 - Vancouver Island
2019-08-18 12:00,2019-08-18,12:00,Victoria Topaz,VICTORIA TOPAZ,0,,01 - Vancouver Island
2019-08-19 12:00,2019-08-19,12:00,Victoria Topaz,VICTORIA TOPAZ,22,21.9,01 - Vancouver Island
2019-08-20 12:00,2019-08-20,12:00,Victoria Topaz,VICTORIA TOPAZ,22,21.9,01 - Vancouver Island
2019-08-21 12:00,2019-08-21,12:00,Victoria Topaz,VICTORIA TOPAZ,19,18.7,01 - Vancouver Island
2019-08-22 12:00,2019-08-22,12:00,Victoria Topaz,VICTORIA TOPAZ,25,24.4,01 - Vancouver Island
2019-08-23 12:00,2019-08-23,12:00,Victoria Topaz,VICTORIA TOPAZ,14,13.8,01 - Vancouver Island
2019-08-24 12:00,2019-08-24,12:00,Victoria Topaz,VICTORIA TOPAZ,26,25.6,01 - Vancouver Island
2019-08-25 12:00,2019-08-25,12:00,Victoria Topaz,VICTORIA TOPAZ,32,31.2,01 - Vancouver Island
2019-08-26 12:00,2019-08-26,12:00,Victoria Topaz,VICTORIA TOPAZ,32,31.2,01 - Vancouver Island
2019-08-27 12:00,2019-08-27,12:00,Victoria Topaz,VICTORIA TOPAZ,29,28.9,01 - Vancouver Island
2019-08-28 12:00,2019-08-28,12:00,Victoria Topaz,VICTORIA TOPAZ,17,16.7,01 - Vancouver Island
2019-08-29 12:00,2019-08-29,12:00,Victoria Topaz,VICTORIA TOPAZ,19,18.3,01 - Vancouver Island
2019-08-30 12:00,2019-08-30,12:00,Victoria Topaz,VICTORIA TOPAZ,15,14.6,01 - Vancouver Island
2019-08-31 12:00,2019-08-31,12:00,Victoria Topaz,VICTORIA TOPAZ,18,17.8,01 - Vancouver Island
2019-09-01 12:00,2019-09-01,12:00,Victoria Topaz,VICTORIA TOPAZ,21,20.7,01 - Vancouver Island
2019-09-02 12:00,2019-09-02,12:00,Victoria Topaz,VICTORIA TOPAZ,28,27.1,01 - Vancouver Island
2019-09-03 12:00,2019-09-03,12:00,Victoria Topaz,VICTORIA TOPAZ,20,19.1,01 - Vancouver Island
2019-09-04 12:00,2019-09-04,12:00,Victoria Topaz,VICTORIA TOPAZ,21,20.1,01 - Vancouver Island
2019-09-05 12:00,2019-09-05,12:00,Victoria Topaz,VICTORIA TOPAZ,27,26.1,01 - Vancouver Island
2019-09-06 12:00,2019-09-06,12:00,Victoria Topaz,VICTORIA TOPAZ,18,17.6,01 - Vancouver Island
2019-09-07 12:00,2019-09-07,12:00,Victoria Topaz,VICTORIA TOPAZ,24,23.4,01 - Vancouver Island
2019-09-08 12:00,2019-09-08,12:00,Victoria Topaz,VICTORIA TOPAZ,17,16.8,01 - Vancouver Island
2019-09-09 12:00,2019-09-09,12:00,Victoria Topaz,VICTORIA TOPAZ,19,18.6,01 - Vancouver Island
2019-09-10 12:00,2019-09-10,12:00,Victoria Topaz,VICTORIA TOPAZ,0,,01 - Vancouver Island
2019-09-11 12:00,2019-09-11,12:00,Victoria Topaz,VICTORIA TOPAZ,20,19.2,01 - Vancouver Island
2019-09-12 12:00,2019-09-12,12:00,Victoria Topaz,VICTORIA TOPAZ,13,12.9,01 - Vancouver Island
2019-09-13 12:00,2019-09-13,12:00,Victoria Topaz,VICTORIA TOPAZ,15,14.9,01 - Vancouver Island
2019-09-14 12:00,2019-09-14,12:00,Victoria Topaz,VICTORIA TOPAZ,16,15.2,01 - Vancouver Island
2019-09-15 12:00,2019-09-15,12:00,Victoria Topaz,VICTORIA TOPAZ,24,23.4,01 - Vancouver Island
2019-09-16 12:00,2019-09-16,12:00,Victoria Topaz,VICTORIA TOPAZ,22,21.6,01 - Vancouver Island
2019-09-17 12:00,2019-09-17,12:00,Victoria Topaz,VICTORIA TOPAZ,21,20.7,01 - Vancouver Island
2019-09-18 12:00,2019-09-18,12:00,Victoria Topaz,VICTORIA TOPAZ,27,26.3,01 - Vancouver Island
2019-09-19 12:00,2019-09-19,12:00,Victoria Topaz,VICTORIA TOPAZ,13,12.2,01 - Vancouver Island
2019-09-20 12:00,2019-09-20,12:00,Victoria Topaz,VICTORIA TOPAZ,18,17.3,01 - Vancouver Island
2019-09-21 12:00,2019-09-21,12:00,Victoria Topaz,VICTORIA TOPAZ,19,18.7,01 - Vancouver Island
2019-09-22 12:00,2019-09-22,12:00,Victoria Topaz,VICTORIA TOPAZ,11,10.5,01 - Vancouver Island
2019-09-23 12:00,2019-09-23,12:00,Victoria Topaz,VICTORIA TOPAZ,25,24.6,01 - Vancouver Island
2019-09-24 12:00,2019-09-24,12:00,Victoria Topaz,VICTORIA TOPAZ,30,29.8,01 - Vancouver Island
2019-09-25 12:00,2019-09-25,12:00,Victoria Topaz,VICTORIA TOPAZ,32,31.7,01 - Vancouver Island
2019-09-26 12:00,2019-09-26,12:00,Victoria Topaz,VICTORIA TOPAZ,22,21.7,01 - Vancouver Island
2019-09-27 12:00,2019-09-27,12:00,Victoria Topaz,VICTORIA TOPAZ,29,28.8,01 - Vancouver Island
2019-09-28 12:00,2019-09-28,12:00,Victoria Topaz,VICTORIA TOPAZ,21,21,01 - Vancouver Island
2019-09-29 12:00,2019-09-29,12:00,Victoria Topaz,VICTORIA TOPAZ,27,26.6,01 - Vancouver Island
2019-09-30 12:00,2019-09-30,12:00,Victoria Topaz,VICTORIA TOPAZ,27,26.3,01 - Vancouver Island
2019-10-01 12:00,2019-10-01,12:00,Victoria Topaz,VICTORIA TOPAZ,13,12.4,01 - Vancouver Island
2019-10-02 12:00,2019-10-02,12:00,Victoria Topaz,VICTORIA TOPAZ,17,16.9,01 - Vancouver Island
2019-10-03 12:00,2019-10-03,12:00,Victoria Topaz,VICTORIA TOPAZ,0,,01 - Vancouver Island
2019-10-04 12:00,2019-10-04,12:00,Victoria Topaz,VICTORIA TOPAZ,21,21,01 - Vancouver Island
2019-10-05 12:00,2019-10-05,12:00,Victoria Topaz,VICTORIA TOPAZ,19,18.8,01 - Vancouver Island
2019-10-06 12:00,2019-10-06,12:00,Victoria Topaz,VICTORIA TOPAZ,18,17.3,01 - Vancouver Island
2019-10-07 12:00,2019-10-07,12:00,Victoria Topaz,VICTORIA TOPAZ,16,15.9,01 - Vancouver Island
2019-10-08 12:00,2019-10-08,12:00,Victoria Topaz,VICTORIA TOPAZ,27,26.7,01 - Vancouver Island
2019-10-09 12:00,2019-10-09,12:00,Victoria Topaz,VICTORIA TOPAZ,33,33,01 - Vancouver Island
2019-10-10 12:00,2019-10-10,12:00,Victoria Topaz,VICTORIA TOPAZ,22,21.6,01 - Vancouver Island
2019-10-11 12:00,2019-10-11,12:00,Victoria Topaz,VICTORIA TOPAZ,20,20,01 - Vancouver Island
2019-10-12 12:00,2019-10-12,12:00,Victoria Topaz,VICTORIA TOPAZ,23,22.9,01 - Vancouver Island
2019-10-13 12:00,2019-10-13,12:00,Victoria Topaz,VICTORIA TOPAZ,26,25.4,01 - Vancouver Island
2019-10-14 12:00,2019-10-14,12:00,Victoria Topaz,VICTORIA TOPAZ,18,17.8,01 - Vancouver Island
2019-10-15 12:00,2019-10-15,12:00,Victoria Topaz,VICTORIA TOPAZ,2,1.8,01 - Vancouver Island
2019-10-16 12:00,2019-10-16,12:00,Victoria Topaz,VICTORIA TOPAZ,27,27,01 - Vancouver Island
2019-10-17 12:00,2019-10-17,12:00,Victoria Topaz,VICTORIA TOPAZ,24,23.6,01 - Vancouver Island
2019-10-18 12:00,2019-10-18,12:00,Victoria Topaz,VICTORIA TOPAZ,18,18,01 - Vancouver Island
2019-10-19 12:00,2019-10-19,12:00,Victoria Topaz,VICTORIA TOPAZ,28,28,01 - Vancouver Island
2019-10-20 12:00,2019-10-20,12:00,Victoria Topaz,VICTORIA TOPAZ,26,25.2,01 - Vancouver Island
2019-10-21 12:00,2019-10-21,12:00,Victoria Topaz,VICTORIA TOPAZ,20,19.7,01 - Vancouver Island
2019-10-22 12:00,2019-10-22,12:00,Victoria Topaz,VICTORIA TOPAZ,31,30.4,01 - Vancouver Island
2019-10-23 12:00,2019-10-23,12:00,Victoria Topaz,VICTORIA TOPAZ,21,20.7,01 - Vancouver Island
2019-10-24 12:00,2019-10-24,12:00,Victoria Topaz,VICTORIA TOPAZ,11,10.1,01 - Vancouver Island
2019-10-25 12:00,2019-10-25,12:00,Victoria Topaz,VICTORIA TOPAZ,31,31,01 - Vancouver Island
2019-10-26 12:00,2019-10-26,12:00,Victoria Topaz,VICTORIA TOPAZ,0,,01 - Vancouver Island
2019-10-27 12:00,2019-10-27,12:00,Victoria Topaz,VICTORIA TOPAZ,28,27.2,01 - Vancouver Island
2019-10-28 12:00,2019-10-28,12:00,Victoria Topaz,VICTORIA TOPAZ,19,19,01 - Vancouver Island
2019-10-29 12:00,2019-10-29,12:00,Victoria Topaz,VICTORIA TOPAZ,34,33.6,01 - Vancouver Island
2019-10-30 12:00,2019-10-30,12:00,Victoria Topaz,VICTORIA TOPAZ,26,25.4,01 - Vancouver Island
2019-10-31 12:00,2019-10-31,12:00,Victoria Topaz,VICTORIA TOPAZ,16,15.4,01 - Vancouver Island
2019-11-01 12:00,2019-11-01,12:00,Victoria Topaz,VICTORIA TOPAZ,19,18.2,01 - Vancouver Island
2019-11-02 12:00,2019-11-02,12:00,Victoria Topaz,VICTORIA TOPAZ,17,16.1,01 - Vancouver Island
2019-11-03 12:00,2019-11-03,12:00,Victoria Topaz,VICTORIA TOPAZ,16,15.3,01 - Vancouver Island
2019-11-04 12:00,2019-11-04,12:00,Victoria Topaz,VICTORIA TOPAZ,16,15.2,01 - Vancouver Island
2019-11-05 12:00,2019-11-05,12:00,Victoria Topaz,VICTORIA TOPAZ,16,15.3,01 - Vancouver Island
2019-11-06 12:00,2019-11-06,12:00,Victoria Topaz,VICTORIA TOPAZ,18,17.3,01 - Vancouver Island
2019-11-07 12:00,2019-11-07,12:00,Victoria Topaz,VICTORIA TOPAZ,15,14.9,01 - Vancouver Island
2019-11-08 12:00,2019-11-08,12:00,Victoria Topaz,VICTORIA TOPAZ,8,8,01 - Vancouver Island
2019-11-09 12:00,2019-11-09,12:00,Victoria Topaz,VICTORIA TOPAZ,12,11.9,01 - Vancouver Island
2019-11-10 12:00,2019-11-10,12:00,Victoria Topaz,VICTORIA TOPAZ,18,17.6,01 - Vancouver Island
2019-11-11 12:00,2019-11-11,12:00,Victoria Topaz,VICTORIA TOPAZ,20,19.7,01 - Vancouver Island
2019-11-12 12:00,2019-11-12,12:00,Victoria Topaz,VICTORIA TOPAZ,11,10.2,01 - Vancouver Island
2019-11-13 12:00,2019-11-13,12:00,Victoria Topaz,VICTORIA TOPAZ,8,7.6,01 - Vancouver Island
2019-11-14 12:00,2019-11-14,12:00,Victoria Topaz,VICTORIA TOPAZ,7,6.9,01 - Vancouver Island
2019-11-15 12:00,2019-11-15,12:00,Victoria Topaz,VICTORIA TOPAZ,15,14.2,01 - Vancouver Island
2019-11-16 12:00,2019-11-16,12:00,Victoria Topaz,VICTORIA TOPAZ,21,20.1,01 - Vancouver Island
2019-11-17 12:00,2019-11-17,12:00,Victoria Topaz,VICTORIA TOPAZ,19,18.1,01 - Vancouver Island
2019-11-18 12:00,2019-11-18,12:00,Victoria Topaz,VICTORIA TOPAZ,0,,01 - Vancouver Island
2019-11-19 12:00,2019-11-19,12:00,Victoria Topaz,VICTORIA TOPAZ,24,23.5,01 - Vancouver Island
2019-11-20 12:00,2019-11-20,12:00,Victoria Topaz,VICTORIA TOPAZ,26,25.3,01 - Vancouver Island
2019-11-21 12:00,2019-11-21,12:00,Victoria Topaz,VICTORIA TOPAZ,19,18.2,01 - Vancouver Island
2019-11-22 12:00,2019-11-22,12:00,Victoria Topaz,VICTORIA TOPAZ,11,10.8,01 - Vancouver Island
2019-11-23 12:00,2019-11-23,12:00,Victoria Topaz,VICTORIA TOPAZ,10,10,01 - Vancouver Island
2019-11-24 12:00,2019-11-24,12:00,Victoria Topaz,VICTORIA TOPAZ,35,35,01 - Vancouver Island
2019-11-25 12:00,2019-11-25,12:00,Victoria Topaz,VICTORIA TOPAZ,25,24.9,01 - Vancouver Island
2019-11-26 12:00,2019-11-26,12:00,Victoria Topaz,VICTORIA TOPAZ,29,28.4,01 - Vancouver Island
2019-11-27 12:00,2019-11-27,12:00,Victoria Topaz,VICTORIA TOPAZ,34,33.8,01 - Vancouver Island
2019-11-28 12:00,2019-11-28,12:00,Victoria Topaz,VICTORIA TOPAZ,30,29.7,01 - Vancouver Island
2019-11-29 12:00,2019-11-29,12:00,Victoria Topaz,VICTORIA TOPAZ,24,23.6,01 - Vancouver Island
2019-11-30 12:00,2019-11-30,12:00,Victoria Topaz,VICTORIA TOPAZ,24,23.8,01 - Vancouver Island
2019-12-01 12:00,2019-12-01,12:00,Victoria Topaz,VICTORIA TOPAZ,22,21.5,01 - Vancouver Island
2019-12-02 12:00,2019-12-02,12:00,Victoria Topaz,VICTORIA TOPAZ,18,17.1,01 - Vancouver Island
2019-12-03 12:00,2019-12-03,12:00,Victoria Topaz,VICTORIA TOPAZ,6,5.8,01 - Vancouver Island
2019-12-04 12:00,2019-12-04,12:00,Victoria Topaz,VICTORIA TOPAZ,24,23.2,01 - Vancouver Island
2019-12-05 12:00,2019-12-05,12:00,Victoria Topaz,VICTORIA TOPAZ,21,20.8,01 - Vancouver Island
2019-12-06 12:00,2019-12-06,12:00,Victoria Topaz,VICTORIA TOPAZ,8,7.8,01 - Vancouver Island
2019-12-07 12:00,2019-12-07,12:00,Victoria Topaz,VICTORIA TOPAZ,4,3.1,01 - Vancouver Island
2019-12-08 12:00,2019-12-08,12:00,Victoria Topaz,VICTORIA TOPAZ,13,12.6,01 - Vancouver Island
2019-12-09 12:00,2019-12-09,12:00,Victoria Topaz,VICTORIA TOPAZ,10,9.9,01 - Vancouver Island
2019-12-10 12:00,2019-12-10,12:00,Victoria Topaz,VICTORIA TOPAZ,6,5.9,01 - Vancouver Island
2019-12-11 12:00,2019-12-11,12:00,Victoria Topaz,VICTORIA TOPAZ,0,,01 - Vancouver Island
2019-12-12 12:00,2019-12-12,12:00,Victoria Topaz,VICTORIA TOPAZ,31,30.8,01 - Vancouver Island
2019-12-13 12:00,2019-12-13,12:00,Victoria Topaz,VICTORIA TOPAZ,21,20.9,01 - Vancouver Island
2019-12-14 12:00,2019-12-14,12:00,Victoria Topaz,VICTORIA TOPAZ,22,21.6,01 - Vancouver Island
2019-12-15 12:00,2019-12-15,12:00,Victoria Topaz,VICTORIA TOPAZ,24,23.6,01 - Vancouver Island
2019-12-16 12:00,2019-12-16,12:00,Victoria Topaz,VICTORIA TOPAZ,21,20.5,01 - Vancouver Island
2019-12-17 12:00,2019-12-17,12:00,Victoria Topaz,VICTORIA TOPAZ,6,5.8,01 - Vancouver Island
2019-12-18 12:00,2019-12-18,12:00,Victoria Topaz,VICTORIA TOPAZ,8,7.8,01 - Vancouver Island
2019-12-19 12:00,2019-12-19,12:00,Victoria Topaz,VICTORIA TOPAZ,27,26.7,01 - Vancouver Island
2019-12-20 12:00,2019-12-20,12:00,Victoria Topaz,VICTORIA TOPAZ,15,14.1,01 - Vancouver Island
2019-12-21 12:00,2019-12-21,12:00,Victoria Topaz,VICTORIA TOPAZ,25,24.4,01 - Vancouver Island
2019-12-22 12:00,2019-12-22,12:00,Victoria Topaz,VICTORIA TOPAZ,25,24.2,01 - Vancouver Island
2019-12-23 12:00,2019-12-23,12:00,Victoria Topaz,VICTORIA TOPAZ,13,12.1,01 - Vancouver Island
2019-12-24 12:00,2019-12-24,12:00,Victoria Topaz,VICTORIA TOPAZ,22,21.3,01 - Vancouver Island
2019-12-25 12:00,2019-12-25,12:00,Victoria Topaz,VICTORIA TOPAZ,26,25.2,01 - Vancouver Island
2019-12-26 12:00,2019-12-26,12:00,Victoria Topaz,VICTORIA TOPAZ,14,13.7,01 - Vancouver Island
2019-12-27 12:00,2019-12-27,12:00,Victoria Topaz,VICTORIA TOPAZ,22,21.5,01 - Vancouver Island
2019-12-28 12:00,2019-12-28,12:00,Victoria Topaz,VICTORIA TOPAZ,18,17.6,01 - Vancouver Island
2019-12-29 12:00,2019-12-29,12:00,Victoria Topaz,VICTORIA TOPAZ,17,17,01 - Vancouver Island
2019-12-30 12:00,2019-12-30,12:00,Victoria Topaz,VICTORIA TOPAZ,22,21.2,01 - Vancouver Island
2019-12-31 12:00,2019-12-31,12:00,Victoria Topaz,VICTORIA TOPAZ,18,17.5,01 - Vancouver Island
2019-01-01 12:00,2019-01-01,12:00,Kelowna College,KELOWNA COLLEGE,28,27.5,03 - Southern Interior
2019-01-02 12:00,2019-01-02,12:00,Kelowna College,KELOWNA COLLEGE,25,24.2,03 - Southern Interior
2019-01-03 12:00,2019-01-03,12:00,Kelowna College,KELOWNA COLLEGE,21,20.8,03 - Southern Interior
2019-01-04 12:00,2019-01-04,12:00,Kelowna College,KELOWNA COLLEGE,28,27.6,03 - Southern Interior
2019-01-05 12:00,2019-01-05,12:00,Kelowna College,KELOWNA COLLEGE,7,6.8,03 - Southern Interior
2019-01-06 12:00,2019-01-06,12:00,Kelowna College,KELOWNA COLLEGE,36,35.6,03 - Southern Interior
2019-01-07 12:00,2019-01-07,12:00,Kelowna College,KELOWNA COLLEGE,28,27.7,03 - Southern Interior
2019-01-08 12:00,2019-01-08,12:00,Kelowna College,KELOWNA COLLEGE,27,26.9,03 - Southern Interior
2019-01-09 12:00,2019-01-09,12:00,Kelowna College,KELOWNA COLLEGE,20,19.6,03 - Southern Interior
2019-01-10 12:00,2019-01-10,12:00,Kelowna College,KELOWNA COLLEGE,11,10.1,03 - Southern Interior
2019-01-11 12:00,2019-01-11,12:00,Kelowna College,KELOWNA COLLEGE,10,9.3,03 - Southern Interior
2019-01-12 12:00,2019-01-12,12:00,Kelowna College,KELOWNA COLLEGE,7,6.4,03 - Southern Interior
2019-01-13 12:00,2019-01-13,12:00,Kelowna College,KELOWNA COLLEGE,0,,03 - Southern Interior
2019-01-14 12:00,2019-01-14,12:00,Kelowna College,KELOWNA COLLEGE,19,18.9,03 - Southern Interior
2019-01-15 12:00,2019-01-15,12:00,Kelowna College,KELOWNA COLLEGE,24,23.4,03 - Southern Interior
2019-01-16 12:00,2019-01-16,12:00,Kelowna College,KELOWNA COLLEGE,22,21.3,03 - Southern Interior
2019-01-17 12:00,2019-01-17,12:00,Kelowna College,KELOWNA COLLEGE,4,3.7,03 - Southern Interior
2019-01-18 12:00,2019-01-18,12:00,Kelowna College,KELOWNA COLLEGE,22,21.3,03 - Southern Interior
2019-01-19 12:00,2019-01-19,12:00,Kelowna College,KELOWNA COLLEGE,33,32.3,03 - Southern Interior
2019-01-20 12:00,2019-01-20,12:00,Kelowna College,KELOWNA COLLEGE,18,17.5,03 - Southern Interior
2019-01-21 12:00,2019-01-21,12:00,Kelowna College,KELOWNA COLLEGE,22,21.1,03 - Southern Interior
2019-01-22 12:00,2019-01-22,12:00,Kelowna College,KELOWNA COLLEGE,21,20.2,03 - Southern Interior
2019-01-23 12:00,2019-01-23,12:00,Kelowna College,KELOWNA COLLEGE,9,8.8,03 - Southern Interior
2019-01-24 12:00,2019-01-24,12:00,Kelowna College,KELOWNA COLLEGE,24,23.3,03 - Southern Interior
2019-01-25 12:00,2019-01-25,12:00,Kelowna College,KELOWNA COLLEGE,18,17.4,03 - Southern Interior
2019-01-26 12:00,2019-01-26,12:00,Kelowna College,KELOWNA COLLEGE,20,19.3,03 - Southern Interior
2019-01-27 12:00,2019-01-27,12:00,Kelowna College,KELOWNA COLLEGE,23,22.4,03 - Southern Interior
2019-01-28 12:00,2019-01-28,12:00,Kelowna College,KELOWNA COLLEGE,31,30.9,03 - Southern Interior
2019-01-29 12:00,2019-01-29,12:00,Kelowna College,KELOWNA COLLEGE,16,15.4,03 - Southern Interior
2019-01-30 12:00,2019-01-30,12:00,Kelowna College,KELOWNA COLLEGE,23,22.1,03 - Southern Interior
2019-01-31 12:00,2019-01-31,12:00,Kelowna College,KELOWNA COLLEGE,24,23.8,03 - Southern Interior
2019-02-01 12:00,2019-02-01,12:00,Kelowna College,KELOWNA COLLEGE,21,20.5,03 - Southern Interior
2019-02-02 12:00,2019-02-02,12:00,Kelowna College,KELOWNA COLLEGE,21,20.9,03 - Southern Interior
2019-02-03 12:00,2019-02-03,12:00,Kelowna College,KELOWNA COLLEGE,29,28.3,03 - Southern Interior
2019-02-04 12:00,2019-02-04,12:00,Kelowna College,KELOWNA COLLEGE,37,36.4,03 - Southern Interior
2019-02-05 12:00,2019-02-05,12:00,Kelowna College,KELOWNA COLLEGE,33,32.7,03 - Southern Interior
2019-02-06 12:00,2019-02-06,12:00,Kelowna College,KELOWNA COLLEGE,34,33.2,03 - Southern Interior
2019-02-07 12:00,2019-02-07,12:00,Kelowna College,KELOWNA COLLEGE,0,,03 - Southern Interior
2019-02-08 12:00,2019-02-08,12:00,Kelowna College,KELOWNA COLLEGE,27,26.9,03 - Southern Interior
2019-02-09 12:00,2019-02-09,12:00,Kelowna College,KELOWNA COLLEGE,38,37.5,03 - Southern Interior
2019-02-10 12:00,2019-02-10,12:00,Kelowna College,KELOWNA COLLEGE,38,37.5,03 - Southern Interior
2019-02-11 12:00,2019-02-11,12:00,Kelowna College,KELOWNA COLLEGE,35,34.4,03 - Southern Interior
2019-02-12 12:00,2019-02-12,12:00,Kelowna College,KELOWNA COLLEGE,29,28.7,03 - Southern Interior
2019-02-13 12:00,2019-02-13,12:00,Kelowna College,KELOWNA COLLEGE,32,31.9,03 - Southern Interior
2019-02-14 12:00,2019-02-14,12:00,Kelowna College,KELOWNA COLLEGE,27,26.9,03 - Southern Interior
2019-02-15 12:00,2019-02-15,12:00,Kelowna College,KELOWNA COLLEGE,25,24.7,03 - Southern Interior
2019-02-16 12:00,2019-02-16,12:00,Kelowna College,KELOWNA COLLEGE,36,35.8,03 - Southern Interior
2019-02-17 12:00,2019-02-17,12:00,Kelowna College,KELOWNA COLLEGE,33,32.7,03 - Southern Interior
2019-02-18 12:00,2019-02-18,12:00,Kelowna College,KELOWNA COLLEGE,37,36.2,03 - Southern Interior
2019-02-19 12:00,2019-02-19,12:00,Kelowna College,KELOWNA COLLEGE,34,33.7,03 - Southern Interior
2019-02-20 12:00,2019-02-20,12:00,Kelowna College,KELOWNA COLLEGE,30,29.2,03 - Southern Interior
2019-02-21 12:00,2019-02-21,12:00,Kelowna College,KELOWNA COLLEGE,21,20.9,03 - Southern Interior
2019-02-22 12:00,2019-02-22,12:00,Kelowna College,KELOWNA COLLEGE,38,37.7,03 - Southern Interior
2019-02-23 12:00,2019-02-23,12:00,Kelowna College,KELOWNA COLLEGE,37,36.8,03 - Southern Interior
2019-02-24 12:00,2019-02-24,12:00,Kelowna College,KELOWNA COLLEGE,33,32.9,03 - Southern Interior
2019-02-25 12:00,2019-02-25,12:00,Kelowna College,KELOWNA COLLEGE,36,35.9,03 - Southern Interior
2019-02-26 12:00,2019-02-26,12:00,Kelowna College,KELOWNA COLLEGE,38,37.6,03 - Southern Interior
2019-02-27 12:00,2019-02-27,12:00,Kelowna College,KELOWNA COLLEGE,34,33.1,03 - Southern Interior
2019-02-28 12:00,2019-02-28,12:00,Kelowna College,KELOWNA COLLEGE,38,37.5,03 - Southern Interior
2019-03-01 12:00,2019-03-01,12:00,Kelowna College,KELOWNA COLLEGE,37,36.5,03 - Southern Interior
2019-03-02 12:00,2019-03-02,12:00,Kelowna College,KELOWNA COLLEGE,46,45.7,03 - Southern Interior
2019-03-03 12:00,2019-03-03,12:00,Kelowna College,KELOWNA COLLEGE,43,43,03 - Southern Interior
2019-03-04 12:00,2019-03-04,12:00,Kelowna College,KELOWNA COLLEGE,0,,03 - Southern Interior
2019-03-05 12:00,2019-03-05,12:00,Kelowna College,KELOWNA COLLEGE,40,39.3,03 - Southern Interior
2019-03-06 12:00,2019-03-06,12:00,Kelowna College,KELOWNA COLLEGE,35,34.3,03 - Southern Interior
2019-03-07 12:00,2019-03-07,12:00,Kelowna College,KELOWNA COLLEGE,44,43.4,03 - Southern Interior
2019-03-08 12:00,2019-03-08,12:00,Kelowna College,KELOWNA COLLEGE,43,42.8,03 - Southern Interior
2019-03-09 12:00,2019-03-09,12:00,Kelowna College,KELOWNA COLLEGE,41,40.6,03 - Southern Interior
2019-03-10 12:00,2019-03-10,12:00,Kelowna College,KELOWNA COLLEGE,42,41.5,03 - Southern Interior
2019-03-11 12:00,2019-03-11,12:00,Kelowna College,KELOWNA COLLEGE,44,44,03 - Southern Interior
2019-03-12 12:00,2019-03-12,12:00,Kelowna College,KELOWNA COLLEGE,36,35.2,03 - Southern Interior
2019-03-13 12:00,2019-03-13,12:00,Kelowna College,KELOWNA COLLEGE,34,33.6,03 - Southern Interior
2019-03-14 12:00,2019-03-14,12:00,Kelowna College,KELOWNA COLLEGE,40,40,03 - Southern Interior
2019-03-15 12:00,2019-03-15,12:00,Kelowna College,KELOWNA COLLEGE,48,47.3,03 - Southern Interior
2019-03-16 12:00,2019-03-16,12:00,Kelowna College,KELOWNA COLLEGE,45,44.7,03 - Southern Interior
2019-03-17 12:00,2019-03-17,12:00,Kelowna College,KELOWNA COLLEGE,41,40.7,03 - Southern Interior
2019-03-18 12:00,2019-03-18,12:00,Kelowna College,KELOWNA COLLEGE,36,35.1,03 - Southern Interior
2019-03-19 12:00,2019-03-19,12:00,Kelowna College,KELOWNA COLLEGE,39,38.6,03 - Southern Interior
2019-03-20 12:00,2019-03-20,12:00,Kelowna College,KELOWNA COLLEGE,42,41.4,03 - Southern Interior
2019-03-21 12:00,2019-03-21,12:00,Kelowna College,KELOWNA COLLEGE,41,40.4,03 - Southern Interior
2019-03-22 12:00,2019-03-22,12:00,Kelowna College,KELOWNA COLLEGE,39,38.5,03 - Southern Interior
2019-03-23 12:00,2019-03-23,12:00,Kelowna College,KELOWNA COLLEGE,38,37.2,03 - Southern Interior
2019-03-24 12:00,2019-03-24,12:00,Kelowna College,KELOWNA COLLEGE,35,34.8,03 - Southern Interior
2019-03-25 12:00,2019-03-25,12:00,Kelowna College,KELOWNA COLLEGE,29,28.9,03 - Southern Interior
2019-03-26 12:00,2019-03-26,12:00,Kelowna College,KELOWNA COLLEGE,44,43.2,03 - Southern Interior
2019-03-27 12:00,2019-03-27,12:00,Kelowna College,KELOWNA COLLEGE,37,36.5,03 - Southern Interior
2019-03-28 12:00,2019-03-28,12:00,Kelowna College,KELOWNA COLLEGE,34,33.7,03 - Southern Interior
2019-03-29 12:00,2019-03-29,12:00,Kelowna College,KELOWNA COLLEGE,0,,03 - Southern Interior
2019-03-30 12:00,2019-03-30,12:00,Kelowna College,KELOWNA COLLEGE,40,39.5,03 - Southern Interior
2019-03-31 12:00,2019-03-31,12:00,Kelowna College,KELOWNA COLLEGE,43,42.2,03 - Southern Interior
2019-04-01 12:00,2019-04-01,12:00,Kelowna College,KELOWNA COLLEGE,39,38.7,03 - Southern Interior
2019-04-02 12:00,2019-04-02,12:00,Kelowna College,KELOWNA COLLEGE,39,38.3,03 - Southern Interior
